X,Y,FID,Ano,Idaccident,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Fecha,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,hora1
-70.124413,-20.278133,418,2019,1248390,1,REGION TARAPACA,IQUIQUE,URBANA,DOS ORIENTE, ,4739,-20.278133,-70.124413,1,2019/12/17 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:00:00
-70.12442,-20.278,419,2019,1183839,1,REGION TARAPACA,IQUIQUE,URBANA,DOS ORIENTE, ,4731,-20.278,-70.12442,1,2019/04/04 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,18:00:00
-70.124466,-20.280556,420,2019,1213584,1,REGION TARAPACA,IQUIQUE,URBANA,DOS ORIENTE, ,4823,-20.280556,-70.124466,1,2019/07/20 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:20:00
-70.13427,-20.235559,421,2019,1205034,1,REGION TARAPACA,IQUIQUE,URBANA,EJERCITO DE CHILE, ,2235,-20.235559,-70.13427,1,2019/06/20 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,03:30:00
-70.135201,-20.234285,422,2019,1183327,1,REGION TARAPACA,IQUIQUE,URBANA,EJERCITO DE CHILE, ,2542,-20.234285,-70.135201,1,2019/04/01 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:00:00
-70.133652,-20.235813,423,2019,1238567,1,REGION TARAPACA,IQUIQUE,URBANA,EJERCITO DE CHILE, ,2308,-20.235813,-70.133652,1,2019/11/01 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:15:00
-70.142204,-20.2344,424,2019,1200652,1,REGION TARAPACA,IQUIQUE,URBANA,EL ALMENDRAL, ,2573,-20.2344,-70.142204,1,2019/05/29 00:00:00+00,1101,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:10:00
-70.126091,-20.245913,425,2019,1205769,1,REGION TARAPACA,IQUIQUE,URBANA,EL CARMELO, ,3072,-20.245913,-70.126091,1,2019/06/27 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:30:00
-70.131981,-20.220856,426,2019,1194391,1,REGION TARAPACA,IQUIQUE,URBANA,EL PAMPINO, ,0,-20.220856,-70.131981,1,2019/05/15 00:00:00+00,1101,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,24,ROTONDA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,10:30:00
-70.132141,-20.211393,427,2019,1235742,1,REGION TARAPACA,IQUIQUE,URBANA,EL YODO, ,141,-20.211393,-70.132141,1,2019/10/13 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,00:20:00
-70.149475,-20.220818,428,2019,1198105,1,REGION TARAPACA,IQUIQUE,URBANA,ELEUTERIO RAMIREZ, ,1336,-20.220818,-70.149475,1,2019/05/13 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:19:00
-70.135605,-20.222126,429,2019,1192245,1,REGION TARAPACA,IQUIQUE,URBANA,ELIAS LAFERTTE, ,2093,-20.222126,-70.135605,1,2019/04/18 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:55:00
-70.148087,-20.221617,430,2019,1161758,1,REGION TARAPACA,IQUIQUE,URBANA,ERNESTO RIQUELME, ,779,-20.221617,-70.148087,1,2019/01/14 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,10:40:00
-70.150055,-20.211433,431,2019,1165427,1,REGION TARAPACA,IQUIQUE,URBANA,ESMERALDA, ,512,-20.211433,-70.150055,1,2019/01/30 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:35:00
-70.149643,-20.210104,432,2019,1249401,1,REGION TARAPACA,IQUIQUE,URBANA,ESTACION, ,63,-20.210104,-70.149643,1,2019/12/03 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:48:00
-70.149368,-20.209679,433,2019,1251044,1,REGION TARAPACA,IQUIQUE,URBANA,ESTACION, ,2,-20.209679,-70.149368,1,2019/12/09 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:30:00
-70.129021,-20.23325,434,2019,1232102,1,REGION TARAPACA,IQUIQUE,URBANA,ESTACION PINTADOS, ,2508,-20.23325,-70.129021,1,2019/09/29 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,19:10:00
-70.148903,-20.236626,435,2019,1171542,1,REGION TARAPACA,IQUIQUE,URBANA,FILOMENA VALENZUELA, ,784,-20.236626,-70.148903,1,2019/02/24 00:00:00+00,1101,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:00:00
-70.14875,-20.236668,436,2019,1228980,1,REGION TARAPACA,IQUIQUE,URBANA,FILOMENA VALENZUELA, ,794,-20.236668,-70.14875,1,2019/09/25 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,00:50:00
-70.126068,-20.266466,437,2019,1201986,1,REGION TARAPACA,IQUIQUE,URBANA,FRANCISCO BILBAO, ,4110,-20.266466,-70.126068,1,2019/06/09 00:00:00+00,1101,30,COLISION,30,COLISION,1,26,OTROS NO CONSIDERADOS,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:00:00
-70.132477,-20.257832,438,2019,1173068,1,REGION TARAPACA,IQUIQUE,URBANA,FRANCISCO BILBAO, ,3545,-20.257832,-70.132477,1,2019/03/01 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:10:00
-70.126007,-20.266567,439,2019,1222901,1,REGION TARAPACA,IQUIQUE,URBANA,FRANCISCO BILBAO, ,4148,-20.266567,-70.126007,1,2019/08/16 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:00:00
-70.136444,-20.228201,440,2019,1223658,1,REGION TARAPACA,IQUIQUE,URBANA,GALVARINO, ,2011,-20.228201,-70.136444,1,2019/08/18 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:25:00
-70.137329,-20.228752,441,2019,1212109,1,REGION TARAPACA,IQUIQUE,URBANA,GENARO GALLO, ,2096,-20.228752,-70.137329,1,2019/07/16 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:30:00
-70.135956,-20.214289,442,2019,1213471,1,REGION TARAPACA,IQUIQUE,URBANA,GENARO GALLO, ,527,-20.214289,-70.135956,1,2019/07/20 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:30:00
-70.137573,-20.229359,443,2019,1226157,1,REGION TARAPACA,IQUIQUE,URBANA,GENARO GALLO, ,2145,-20.229359,-70.137573,1,2019/08/07 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:50:00
-70.137573,-20.229359,444,2019,1226163,1,REGION TARAPACA,IQUIQUE,URBANA,GENARO GALLO, ,2145,-20.229359,-70.137573,1,2019/09/07 00:00:00+00,1101,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:30:00
-70.137199,-20.226995,445,2019,1232077,1,REGION TARAPACA,IQUIQUE,URBANA,GENARO GALLO, ,1912,-20.226995,-70.137199,1,2019/09/29 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,05:30:00
-70.157059,-20.214914,446,2019,1226528,1,REGION TARAPACA,IQUIQUE,URBANA,GRUMETE BOLADOS, ,11,-20.214914,-70.157059,1,2019/09/08 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,16:00:00
-70.144936,-20.239304,447,2019,1204967,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2885,-20.239304,-70.144936,1,2019/06/18 00:00:00+00,1101,30,COLISION,30,COLISION,1,26,OTROS NO CONSIDERADOS,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,00:10:00
-70.143623,-20.234873,448,2019,1230653,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2653,-20.234873,-70.143623,1,2019/10/02 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,12:45:00
-70.143623,-20.234873,449,2019,1243356,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2653,-20.234873,-70.143623,1,2019/11/28 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,12:10:00
-70.143623,-20.234873,450,2019,1250796,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2653,-20.234873,-70.143623,1,2019/12/14 00:00:00+00,1101,53,CHOQUE POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:00:00
-70.144936,-20.239304,451,2019,1159155,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2885,-20.239304,-70.144936,1,2019/01/03 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:30:00
-70.144592,-20.239016,452,2019,1163554,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2855,-20.239016,-70.144592,1,2019/01/20 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:45:00
-70.138603,-20.212608,453,2019,1163962,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2555,-20.212608,-70.138603,1,2019/01/23 00:00:00+00,1101,99,OTRO TIPO,99,OTRO TIPO,1,22,ENLACE A DESNIVEL,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:59:00
-70.141754,-20.231728,454,2019,1167822,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2525,-20.231728,-70.141754,1,2019/02/01 00:00:00+00,1101,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:00:00
-70.138367,-20.212164,455,2019,1167826,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,301,-20.212164,-70.138367,1,2019/02/01 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,21:45:00
-70.142075,-20.230949,456,2019,1173091,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2311,-20.230949,-70.142075,1,2019/03/02 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:00:00
-70.144936,-20.239304,457,2019,1173788,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2885,-20.239304,-70.144936,1,2019/03/04 00:00:00+00,1101,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,19:00:00
-70.144592,-20.239016,458,2019,1176733,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2855,-20.239016,-70.144592,1,2019/03/11 00:00:00+00,1101,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,08:30:00
-70.144592,-20.239016,459,2019,1176612,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2855,-20.239016,-70.144592,1,2019/03/11 00:00:00+00,1101,34,COLISION PERPENDICULAR,30,COLISION,1,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,10:40:00
-70.144592,-20.239016,460,2019,1179141,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2855,-20.239016,-70.144592,1,2019/03/22 00:00:00+00,1101,31,COLISION FRONTAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,10:30:00
-70.141518,-20.231361,461,2019,1183642,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2384,-20.231361,-70.141518,1,2019/04/04 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,21:05:00
-70.142075,-20.230949,462,2019,1184159,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2311,-20.230949,-70.142075,1,2019/04/05 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:30:00
-70.143486,-20.236765,463,2019,1193279,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2744,-20.236765,-70.143486,1,2019/04/22 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:10:00
-70.143623,-20.234873,464,2019,1197937,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2653,-20.234873,-70.143623,1,2019/05/11 00:00:00+00,1101,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:30:00
-70.138168,-20.214697,465,2019,1210249,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,502,-20.214697,-70.138168,1,2019/07/01 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,23:50:00
-70.138603,-20.212608,466,2019,1207561,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2555,-20.212608,-70.138603,1,2019/07/02 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,26,OTROS NO CONSIDERADOS,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:00:00
-70.141968,-20.233454,467,2019,1231728,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2494,-20.233454,-70.141968,1,2019/09/22 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:45:00
-70.143623,-20.234873,468,2019,1231886,1,REGION TARAPACA,IQUIQUE,URBANA,HEROES DE LA CONCEPCION, ,2653,-20.234873,-70.143623,1,2019/09/24 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:00:00
