X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-7802983.22194346,-2304691.69842767,671,-70.095391,-20.267034,1458697,2022,1,2022/07/04 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS PARCELAS,0,SAN ANTONIO,LAS PARCELAS - SAN ANTONIO,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,00:40:00
-7803365.01440103,-2302205.98491705,672,-70.098821,-20.246085,1458729,2022,1,2022/07/04 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PASAJE OCHO,0,CALLE ONCE,CALLE ONCE - PASAJE OCHO,0,0,0,0,1,1,2,BIDIRECCIONAL,6,TIERRA,3,MALO,0,0,1,DESPEJADO,0,0,0,0,2,10:00:00
-7803559.74558628,-2304428.92562029,673,-70.10057,-20.264819,1458768,2022,1,2022/07/05 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,LOS ALAMOS,0,LOS NOGALES,LOS ALAMOS - LOS NOGALES,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:30:00
-7806645.57753081,-2302010.93671815,674,-70.12829,-20.244441,1458988,2022,1,2022/07/08 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,LA TIRANA,0,MANUEL CASTRO RAMOS,LA TIRANA - MANUEL CASTRO RAMOS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,00:30:00
-7806549.88729653,-2304418.56620196,675,-70.127431,-20.264732,1459021,2022,1,2022/07/08 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,FRANCISCO BILBAO,0,CERRO COLORADO,CERRO COLORADO - FRANCISCO BILBAO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:40:00
-7802022.6905852,-2306541.0990053,676,-70.086762,-20.282618,1459173,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS PARCELAS,0,RICARDO LAGOS,LAS PARCELAS - RICARDO LAGOS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,22:40:00
-7807504.55211762,-2301844.31861574,677,-70.136007,-20.243037,1459340,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JOSE FRANCISCO VERGARA,0,COPAQUIRE,COPAQUIRE - JOSE FRANCISCO VERGARA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,06:10:00
-7806677.59301637,-2302704.78567018,678,-70.128578,-20.250289,1459363,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,CERRO DRAGON,0,0,- CERRO DRAGON,3288,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:20:00
-7804196.82703209,-2308094.65085104,679,-70.106293,-20.295708,1459370,2022,1,2022/07/12 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,70,VOLCADURA,70,VOLCADURA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS AMERICAS,0,FINLANDIA,FINLANDIA - LAS AMERICAS,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,1,13:30:00
-7808166.07932361,-2298776.01693745,680,-70.141949,-20.217174,1459483,2022,1,2022/07/12 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,ALMIRANTE LATORRE,0,21 DE MAYO,21 DE MAYO - ALMIRANTE LATORRE,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,14:15:00
-7807265.00370538,-2298246.00544082,681,-70.133855,-20.212706,1459491,2022,1,2022/07/12 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SOTOMAYOR,0,SALVADOR ALLENDE,SALVADOR ALLENDE - SOTOMAYOR,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:30:00
-7808704.94358269,-2300933.49248686,682,-70.14679,-20.23536,1459527,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,0,- ARTURO PRAT,2755,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:10:00
-7806269.083881,-2303849.73272254,683,-70.124908,-20.259938,1459555,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,LA TIRANA,0,PADRE HURTADO,LA TIRANA - PADRE HURTADO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,2,1,1,22:50:00
-7808202.03551914,-2300712.53474054,684,-70.142272,-20.233498,1459574,2022,1,2022/07/11 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LAS ACHIRAS,0,HEROES DE LA CONCEPCION,HEROES DE LA CONCEPCION - LAS ACHIRAS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,00:50:00
-7806375.23814742,-2302862.29888199,685,-70.125862,-20.251617,1459635,2022,1,2022/07/13 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,RAMON PEREZ OPAZO,0,LOS ALGARROBOS,LOS ALGARROBOS - RAMON PEREZ OPAZO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:59:00
-7807143.16452271,-2303268.0425056,686,-70.13276,-20.255036,1459652,2022,1,2022/07/13 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,RAMON PEREZ OPAZO,0,FRANCISCO VERGARA,FRANCISCO VERGARA - RAMON PEREZ OPAZO,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:40:00
-7808615.89912201,-2300199.06497826,687,-70.14599,-20.22917,1459674,2022,1,2022/07/13 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,DIEGO PORTALES,0,0,- DIEGO PORTALES,990,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,1,0,07:15:00
-7806636.1153741,-2300780.82444862,688,-70.128205,-20.234073,1459697,2022,1,2022/07/13 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAONZANA,0,LA TIRANA,LA TIRANA - LAONZANA,0,0,0,0,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,19:40:00
-7809432.41645503,-2298521.72719736,689,-70.153325,-20.215031,1460066,2022,1,2022/07/15 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GOROSTIAGA,0,0,- GOROSTIAGA,171,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,11:00:00
-7808841.18750747,-2299984.23764703,690,-70.148014,-20.227359,1460067,2022,1,2022/07/16 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,TOMAS BONILLA,0,ARTURO PRAT,ARTURO PRAT - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,15:27:00
-7808471.54000635,-2299999.85015207,691,-70.144693,-20.22749,1460076,2022,1,2022/07/16 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,TOMAS BONILLA,0,ARTURO FERNANDEZ,ARTURO FERNANDEZ - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:30:00
-7806948.33314992,-2297896.42137038,692,-70.13101,-20.209759,1460107,2022,1,2022/07/17 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LUIS JASPARD,0,0,- LUIS JASPARD,2510,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,02:30:00
-7803984.45170755,-2302773.27260519,693,-70.104385,-20.250866,1460126,2022,1,2022/07/13 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,JARDINES DEL DESIERTO,0,0,- JARDINES DEL DESIERTO,2363,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:30:00
-7809382.52305925,-2298626.35615867,694,-70.152877,-20.215913,1460131,2022,1,2022/07/18 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ANIBAL PINTO,0,WILSON,ANIBAL PINTO - WILSON,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,01:50:00
-7801887.09231347,-2303726.06476101,695,-70.085544,-20.258896,1460166,2022,1,2022/07/14 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,LOS ALAMOS,0,0,- LOS ALAMOS,1601,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:00:00
-7809379.94044707,-2298137.0251292,696,-70.152854,-20.211788,1460495,2022,1,2022/07/18 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,ANIBAL PINTO,0,ARTURO PRAT,ANIBAL PINTO - ARTURO PRAT,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,18:00:00
-7809235.93755378,-2297942.76727286,697,-70.15156,-20.21015,1460529,2022,1,2022/07/19 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ARTURO PRAT,0,0,- ARTURO PRAT,84,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,02:39:00
-7808053.93606859,-2301112.45311755,698,-70.140942,-20.236868,1460656,2022,1,2022/07/12 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS ROSAS,0,LAS AMAPOLAS,LAS AMAPOLAS - LAS ROSAS,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:00:00
-7807665.83179588,-2301525.6210486,699,-70.137456,-20.240351,1460746,2022,1,2022/07/17 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,TADEO HAENKE,0,PEDRO GAMBONI,PEDRO GAMBONI - TADEO HAENKE,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-7806478.45357929,-2301362.0446409,700,-70.126789,-20.238972,1460764,2022,1,2022/07/17 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,TAMARUGAL,0,EL MONTE,EL MONTE - TAMARUGAL,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:30:00
-7806535.32670713,-2307005.40972839,701,-70.1273,-20.28653,1460819,2022,1,2022/07/15 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LA TIRANA,0,0,- LA TIRANA,5434,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,08:45:00
-7808932.03534391,-2301136.37161505,702,-70.14883,-20.23707,1460841,2022,1,2022/07/18 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,FILOMENA VALENZUELA,0,0,- FILOMENA VALENZUELA,395,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,2,04:10:00
-7806923.72041051,-2304154.42080291,703,-70.130789,-20.262506,1460903,2022,1,2022/07/19 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,PADRE HURTADO,0,ARTURO PRAT,ARTURO PRAT - PADRE HURTADO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0,13:50:00
-7807921.69964547,-2299673.3427484,704,-70.139754,-20.224738,1460910,2022,1,2022/07/18 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CESPEDES Y GONZALEZ,0,HEROES DE LA CONCEPCION,CESPEDES Y GONZALEZ - HEROES DE LA CONCEPCION,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,2,4,19:20:00
-7803524.55749524,-2306511.07343599,705,-70.100254,-20.282365,1460917,2022,1,2022/07/18 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JAVIERA CARRERA,0,ADELA ZAMUDIO,ADELA ZAMUDIO - JAVIERA CARRERA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:20:00
-7806633.91124818,-2301551.78249307,706,-70.128186,-20.240571,1460936,2022,1,2022/07/20 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SALITRERA CONSTANCIA,0,LA TIRANA,LA TIRANA - SALITRERA CONSTANCIA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,18:30:00
-7809639.23693697,-2298894.1591782,707,-70.155183,-20.21817,1461132,2022,1,2022/07/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,O'HIGGINS,0,ARTURO PRAT,ARTURO PRAT - O'HIGGINS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,1,1,14:00:00
-7808239.55018753,-2297706.1042744,708,-70.142609,-20.208155,1461144,2022,1,2022/07/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,LAS CABRAS,0,ARTURO PRAT,ARTURO PRAT - LAS CABRAS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,3,0,15:52:00
-7807952.22344985,-2301316.93591656,709,-70.140028,-20.238592,1461157,2022,1,2022/07/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LA CONCORDIA,0,GENARO GALLO,GENARO GALLO - LA CONCORDIA,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,04:30:00
-7808853.67755434,-2298642.98771032,710,-70.148126,-20.216053,1461488,2022,1,2022/07/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SARGENTO ALDEA,0,0,- SARGENTO ALDEA,739,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:50:00
-7807282.77029611,-2300057.16334428,711,-70.134014,-20.227974,1461492,2022,1,2022/07/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,14 ORIENTE,0,TOMAS BONILLA,14 ORIENTE - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-7807973.55226428,-2298689.37107551,712,-70.14022,-20.216444,1461497,2022,1,2022/07/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,OSCAR BONILLA,0,0,- OSCAR BONILLA,831,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0,16:00:00
-7806726.17284215,-2300271.27969769,713,-70.129014,-20.229778,1461587,2022,1,2022/07/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,LA TIRANA,0,BERNARDINO GUERRA,BERNARDINO GUERRA - LA TIRANA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,22:30:00
-7806459.01719619,-2304898.95030884,714,-70.126615,-20.26878,1461668,2022,1,2022/07/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,FRANCISCO BILBAO,0,TERESA WILMS MONTT,FRANCISCO BILBAO - TERESA WILMS MONTT,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,20:10:00
-7808525.54109133,-2301536.67885189,715,-70.145178,-20.240444,1461673,2022,1,2022/07/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,26,OTROS NO CONSIDERADOS,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,0,- ARTURO PRAT,1656,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,18:30:00
