X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,IdAccident,Fecha,TipoAccdte,Tipo_Accdt,Tipo__CONA,Zona,Causa,Causa__CON,Calzada,TipoCalzad,EstadoCalz,CondicionC,Estado_Adm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora
-70.1432156,-20.2416971,699,1,REGION TARAPACA,1101,IQUIQUE,PLAYA BRAVA,VALDES GARRIDO,0,"Playa Brava 1856, Iquique, Tarapacá, Chile",-20.2416971,-70.1432156,1,ROOFTOP,2018,1101947,2018/05/23 00:00:00+00,66,CHOQUE LADO/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:25:00
-70.1249083,-20.2599382,700,1,REGION TARAPACA,1101,IQUIQUE,PADRE HURTADO,AVDA. LA TIRANA,0,"Avenida la Tirana & Padre Hurtado, Iquique, Tarapacá, Chile",-20.2599382,-70.1249083,1,GEOMETRIC_CENTER,2018,1101954,2018/05/23 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,16:15:00
-70.1361812,-20.2201278,701,1,REGION TARAPACA,1101,IQUIQUE,GENARO GALLO,MANUEL BULNES,0,"Manuel Bulnes & Genaro Gallo, Iquique, Tarapacá, Chile",-20.2201278,-70.1361812,1,GEOMETRIC_CENTER,2018,1102017,2018/05/24 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,16:00:00
-70.1355265,-20.2296636,702,1,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE,BERNARDINO GUERRA,0,"Bernardino Guerra & Avenida Salvador Allende Gossens, Iquique, Tarapacá, Chile",-20.2296636,-70.1355265,1,GEOMETRIC_CENTER,2018,1102287,2018/05/26 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,2,09:10:00
-70.139562,-20.2373067,703,1,REGION TARAPACA,1101,IQUIQUE,GENARO GALLO,LAS ROSAS,0,"Las Rosas & Genaro Gallo, Iquique, Tarapacá, Chile",-20.2373067,-70.139562,1,GEOMETRIC_CENTER,2018,1102452,2018/05/27 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,"PEATON, EBRIEDAD DEL",ALCOHOL EN PEATON,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,0,19:30:00
-70.1492067,-20.2224134,704,1,REGION TARAPACA,1101,IQUIQUE,VIVAR,JOSE JOAQUIN PEREZ,0,"Vivar & José Joaquín Pérez, Iquique, Tarapacá, Chile",-20.2224134,-70.1492067,1,GEOMETRIC_CENTER,2018,1102755,2018/05/28 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,07:50:00
-70.0950931,-20.2694032,705,1,REGION TARAPACA,1107,ALTO HOSPICIO,TENIENTE HERNAN MERINO CORREA, ,3034,"Av. Teniente Hernán Merino Correa 3034, Alto Hospicio, Tarapacá, Chile",-20.2694032,-70.0950931,1,RANGE_INTERPOLATED,2018,1102766,2018/05/21 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,22:20:00
-70.1437707,-20.2197049,706,1,REGION TARAPACA,1101,IQUIQUE,PRESIDENTE ERRAZURIZ,MANUEL BULNES,0,"Presidente Errázuriz & Manuel Bulnes, Iquique, Tarapacá, Chile",-20.2197049,-70.1437707,1,GEOMETRIC_CENTER,2018,1102772,2018/05/28 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,0,17:00:00
-70.0951018,-20.2850513,707,1,REGION TARAPACA,1107,ALTO HOSPICIO,MARLENE ARHENS, ,3940,"Pje. Marlene Ahrens 3940, Alto Hospicio, Tarapacá, Chile",-20.2850513,-70.0951018,1,RANGE_INTERPOLATED,2018,1102807,2018/05/24 00:00:00+00,65,CHOQUE LADO/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,12:00:00
-70.1356574,-20.2348149,708,1,REGION TARAPACA,1101,IQUIQUE,GENERAL MENDOZA, ,2448,"Gral. Mendoza 2448, Iquique, Tarapacá, Chile",-20.2348149,-70.1356574,1,ROOFTOP,2018,1103369,2018/05/29 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,19:00:00
-70.1081041,-20.2774097,709,1,REGION TARAPACA,1107,ALTO HOSPICIO,TILIVICHE, ,3224,"Tiliviche 3224, Alto Hospicio, Tarapacá, Chile",-20.2774097,-70.1081041,1,RANGE_INTERPOLATED,2018,1066146,2018/01/01 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,1,00:30:00
-70.1032668,-20.2879242,710,1,REGION TARAPACA,1107,ALTO HOSPICIO,LAS AMERICAS,DETECTIVE CUBILLOS,0,"Av. las Américas & Av. Martir Detective Jose Cubillos, Alto Hospicio, Tarapacá, Chile",-20.2879242,-70.1032668,1,GEOMETRIC_CENTER,2018,1066158,2018/01/01 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,1,04:55:00
-70.1528072,-20.2151357,711,1,REGION TARAPACA,1101,IQUIQUE,ANIBAL PINTO,GOROSTIAGA,0,"Aníbal Pinto & Gorostiaga, Iquique, Tarapacá, Chile",-20.2151357,-70.1528072,1,GEOMETRIC_CENTER,2018,1103983,2018/05/30 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,12:30:00
-70.0986886,-20.2776152,712,1,REGION TARAPACA,1107,ALTO HOSPICIO,PAMPA UNION,LA PAMPA,0,"Av. la Pampa & Av. Pampa Unión, Alto Hospicio, Tarapacá, Chile",-20.2776152,-70.0986886,1,GEOMETRIC_CENTER,2018,1104044,2018/05/28 00:00:00+00,30,COLISION,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,1,16:30:00
-70.0874094,-20.2830627,713,1,REGION TARAPACA,1107,ALTO HOSPICIO,RICARDO LAGOS,TENIENTE HERNAN MERINO CORREA,0,"Av. Ricardo Lagos. & Av. Teniente Hernán Merino Correa, Alto Hospicio, Tarapacá, Chile",-20.2830627,-70.0874094,1,GEOMETRIC_CENTER,2018,1104056,2018/05/29 00:00:00+00,30,COLISION,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,2,0,16:20:00
-70.14698,-20.2244134,714,1,REGION TARAPACA,1101,IQUIQUE,AMUNATEGUI,CESPEDES Y GONZALEZ,0,"Céspedes y González & Amunátegui, Iquique, Tarapacá, Chile",-20.2244134,-70.14698,1,GEOMETRIC_CENTER,2018,1104207,2018/05/31 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,19:45:00
-70.1493656,-20.2160808,715,1,REGION TARAPACA,1101,IQUIQUE,ELEUTERIO RAMIREZ,ALMIRANTE LATORRE,0,"Almirante Latorre & Eleuterio Ramirez, Iquique, Tarapacá, Chile",-20.2160808,-70.1493656,1,GEOMETRIC_CENTER,2018,1104682,2018/06/01 00:00:00+00,70,VOLCADURA,VOLCADURA,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,3,14:30:00
-70.1044103,-20.2839611,716,1,REGION TARAPACA,1107,ALTO HOSPICIO,GABRIELA MISTRAL,SANTA MARIA,0,"Av. Gabriela Mistral & Sta. María, Alto Hospicio, Tarapacá, Chile",-20.2839611,-70.1044103,1,GEOMETRIC_CENTER,2018,1105025,2018/06/02 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,1,13:30:00
-70.131685,-20.2445158,717,1,REGION TARAPACA,1101,IQUIQUE,RANCAGUA,CASTRO RAMOS,0,"Rancagua & Manuel Castro Ramos, Iquique, Tarapacá, Chile",-20.2445158,-70.131685,1,GEOMETRIC_CENTER,2018,1105115,2018/06/02 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,13:45:00
-70.1251716,-20.2925294,718,1,REGION TARAPACA,1101,IQUIQUE,VIA UNO,VIA DOS,0,"Vía Uno & Vía Dos, Iquique, Tarapacá, Chile",-20.2925294,-70.1251716,1,GEOMETRIC_CENTER,2018,1105444,2018/06/02 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,TIERRA,REGULAR,NULL,DESPEJADO,0,1,0,1,1,07:50:00
-70.1237211,-20.2692565,719,1,REGION TARAPACA,1101,IQUIQUE,LOS ALGARROBOS, ,4215,"Los Algarrobos 4215, Iquique, Tarapacá, Chile",-20.2692565,-70.1237211,1,RANGE_INTERPOLATED,2018,1105568,2018/06/02 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,1,05:40:00
-70.143627,-20.2348731,720,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION, ,2653,"Av. Héroes de la Concepción 2653, Iquique, Tarapacá, Chile",-20.2348731,-70.143627,1,ROOFTOP,2018,1105584,2018/06/02 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,0,1,12:00:00
-70.1409449,-20.2441837,721,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT CHACON,DIEGO PORTALES,0,"Av. Arturo Prat Chacón 2120, Iquique, Tarapacá, Chile",-20.2441837,-70.1409449,1,ROOFTOP,2018,1105604,2018/06/03 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,13:40:00
-70.1393996,-20.2199419,722,1,REGION TARAPACA,1101,IQUIQUE,MANUEL BULNES,HEROES DE LA CONCEPCION,0,"Manuel Bulnes & Avenida Héroes de la Concepción, Iquique, Tarapacá, Chile",-20.2199419,-70.1393996,1,GEOMETRIC_CENTER,2018,1105607,2018/06/03 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,2,2,13:00:00
-70.1247655,-20.2626251,723,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,BAJO MOLLE,0,"Av. la Tirana 3745, Iquique, Tarapacá, Chile",-20.2626251,-70.1247655,1,ROOFTOP,2018,1105648,2018/06/03 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,1,1,06:20:00
-70.134509,-20.2306827,724,1,REGION TARAPACA,1101,IQUIQUE,DIEGO PORTALES,13 ORIENTE,0,"Trece Ote. & Av. Diego Portales, Iquique, Tarapacá, Chile",-20.2306827,-70.134509,1,GEOMETRIC_CENTER,2018,1105755,2018/06/03 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,1,1,12:30:00
-70.1282904,-20.2444412,725,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,CASTRO RAMOS,0,"Avenida la Tirana & Manuel Castro Ramos, Iquique, Tarapacá, Chile",-20.2444412,-70.1282904,1,GEOMETRIC_CENTER,2018,1105772,2018/06/04 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,10:00:00
-70.1367207,-20.2480409,726,1,REGION TARAPACA,1101,IQUIQUE,SANTIAGO POLANCO, ,2201,"Av. Santiago Polanco 2201, Iquique, Tarapacá, Chile",-20.2480409,-70.1367207,1,ROOFTOP,2018,1105820,2018/06/04 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,2,08:05:00
-70.1353452,-20.2201543,727,1,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE,MANUEL BULNES,0,"Leonora Latorre & Manuel Bulnes, Iquique, Tarapacá, Chile",-20.2201543,-70.1353452,1,GEOMETRIC_CENTER,2018,1106356,2018/06/04 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,3,19:40:00
-70.1805181,-20.5364084,728,1,REGION TARAPACA,1101,IQUIQUE,AEROPUERTO,LOS JAZMINES,0,"Aeropuerto Internacional General Diego Aracena Aguilar - 1, Iquique, Tarapacá, Chile",-20.5364084,-70.1805181,1,GEOMETRIC_CENTER,2018,1106458,2018/06/05 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,08:30:00
-70.1529207,-20.2172573,729,1,REGION TARAPACA,1101,IQUIQUE,ZEGERS,ANIBAL PINTO,0,"Aníbal Pinto & Vicente Zegers, Iquique, Tarapacá, Chile",-20.2172573,-70.1529207,1,GEOMETRIC_CENTER,2018,1106462,2018/06/05 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER LUZ ROJA DE SEMAFORO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,1,18:40:00
-70.1261842,-20.2528036,730,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA, ,3444,"Av. la Tirana 3444, Iquique, Tarapacá, Chile",-20.2528036,-70.1261842,1,ROOFTOP,2018,1106472,2018/06/05 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,3,08:00:00
-70.1534748,-20.2130845,731,1,REGION TARAPACA,1101,IQUIQUE,SERRANO,GOROSTIAGA,0,"Iquique, Tarapacá, Iquique, Tarapacá, Chile",-20.2130845,-70.1534748,1,GEOMETRIC_CENTER,2018,1106485,2018/06/05 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,13:50:00
-70.1384204,-20.2288673,732,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PEREZ CANTO,HERNAN FUENZALIDA,0,"Hernán Fuenzalida & Arturo Pérez Canto, Iquique, Tarapacá, Chile",-20.2288673,-70.1384204,1,GEOMETRIC_CENTER,2018,1106520,2018/06/06 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,11:30:00
-70.1388786,-20.2219439,733,1,REGION TARAPACA,1101,IQUIQUE,RIQUELME,LUIS CRUZ MARTINEZ,0,"Ernesto Riquelme & Luis Cruz Martínez, Iquique, Tarapacá, Chile",-20.2219439,-70.1388786,1,GEOMETRIC_CENTER,2018,1106538,2018/06/06 00:00:00+00,63,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,1,08:20:00
-70.1286667,-20.2382135,734,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA,AVDA. TADEO HAENKE,0,"Av. la Tirana & Av. Tadeo Haenke, Iquique, Tarapacá, Chile",-20.2382135,-70.1286667,1,GEOMETRIC_CENTER,2018,1106542,2018/06/07 00:00:00+00,33,COLISION POR ALCANCE,COLISION,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,1,00:35:00
-70.1419493,-20.2172018,735,1,REGION TARAPACA,1101,IQUIQUE,21 DE MAYO,ALMIRANTE LATORRE,0,"Almirante Latorre & Veintiuno de Mayo, Iquique, Tarapacá, Chile",-20.2172018,-70.1419493,1,GEOMETRIC_CENTER,2018,1106548,2018/06/07 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL CEDA EL PASO",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,3,0,18:30:00
-70.1415272,-20.220917,736,1,REGION TARAPACA,1101,IQUIQUE,ORELLA,12 DE FEBRERO,0,"12 de Febrero & Orella, Iquique, Tarapacá, Chile",-20.220917,-70.1415272,1,GEOMETRIC_CENTER,2018,1106686,2018/06/08 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:00:00
-70.1346152,-20.2106577,737,1,REGION TARAPACA,1101,IQUIQUE,LAS CABRAS,LUIS JASPARD,0,"Luis Jaspard / La Cantera, Iquique, Tarapacá, Chile",-20.2106577,-70.1346152,1,GEOMETRIC_CENTER,2018,1106698,2018/06/08 00:00:00+00,62,CHOQUE FRENTE/LADO,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,18:30:00
-70.1291267,-20.2482419,738,1,REGION TARAPACA,1101,IQUIQUE,PLAYA BLANCA,CERRO DRAGON,0,"Cerro Dragón & Playa Blanca, Iquique, Tarapacá, Chile",-20.2482419,-70.1291267,1,GEOMETRIC_CENTER,2018,1106709,2018/06/08 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,"SEÑALIZACION, DESOBEDECER SEÑAL PARE",DESOBEDIENCIA A SEÑALIZACION,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,3,0,10:40:00
-70.141104,-20.217491,739,1,REGION TARAPACA,1101,IQUIQUE,12 DE FEBRERO, ,920,"12 de Febrero 920, Iquique, Tarapacá, Chile",-20.217491,-70.141104,1,ROOFTOP,2018,1106715,2018/06/08 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1,17:30:00
-70.1342341,-20.2144441,740,1,REGION TARAPACA,1101,IQUIQUE,AVDA. SALVADOR ALLENDE, ,450,"Av. Salvador Allende Gossens 450, Iquique, Tarapacá, Chile",-20.2144441,-70.1342341,1,ROOFTOP,2018,1106737,2018/06/09 00:00:00+00,67,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,14:30:00
-70.1289208,-20.2368776,741,1,REGION TARAPACA,1101,IQUIQUE,AVDA. LA TIRANA, ,2773,"Av. la Tirana 2773, Iquique, Tarapacá, Chile",-20.2368776,-70.1289208,1,ROOFTOP,2018,1106765,2018/06/09 00:00:00+00,52,CHOQUE LATERAL,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,10:05:00
-70.1332168,-20.2423171,742,1,REGION TARAPACA,1101,IQUIQUE,CAMPO DE DEPORTES,LA TIRANA,0,"Av. Salvador Allende Gossens 2903, Iquique, Tarapacá, Chile",-20.2423171,-70.1332168,1,ROOFTOP,2018,1156145,2018/12/23 00:00:00+00,64,CHOQUE LADO/FRENTE,CHOQUE,URBANO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,1,13:00:00
-70.1417354,-20.2227166,743,1,REGION TARAPACA,1101,IQUIQUE,JOSE JOAQUIN PEREZ,12 DE FEBRERO,0,"12 de Febrero & José Joaquín Pérez, Iquique, Tarapacá, Chile",-20.2227166,-70.1417354,1,GEOMETRIC_CENTER,2018,1106959,2018/06/09 00:00:00+00,10,ATROPELLO,ATROPELLO,URBANO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,1,0,18:45:00
-70.1380641,-20.2248356,744,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PEREZ CANTO,CESPEDES Y GONZALEZ,0,"Céspedes y González & Arturo Pérez Canto, Iquique, Tarapacá, Chile",-20.2248356,-70.1380641,1,GEOMETRIC_CENTER,2018,1107000,2018/06/10 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CAUSAS NO DETERMINADAS,CAUSAS NO DETERMINADAS,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,0,09:20:00
-70.146176,-20.2285158,745,1,REGION TARAPACA,1101,IQUIQUE,HERNAN FUENZALIDA,JUAN MARTINEZ,0,"Hernán Fuenzalida & Juan Martínez, Iquique, Tarapacá, Chile",-20.2285158,-70.146176,1,GEOMETRIC_CENTER,2018,1107008,2018/06/10 00:00:00+00,51,CHOQUE FRONTAL,CHOQUE,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0,1,03:00:00
-70.1431759,-20.2197336,746,1,REGION TARAPACA,1101,IQUIQUE,SERRANO,18 DE SEPTIEMBRE,0,"Dieciocho de Septiembre, Iquique, Tarapacá, Chile",-20.2197336,-70.1431759,1,GEOMETRIC_CENTER,2018,1107016,2018/06/10 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,2,11:55:00
-70.1391749,-20.2305793,747,1,REGION TARAPACA,1101,IQUIQUE,DIEGO PORTALES,PASAJE LAS LILAS,0,"Las Lilas & Avenida Diego Portales, Iquique, Tarapacá, Chile",-20.2305793,-70.1391749,1,GEOMETRIC_CENTER,2018,1107024,2018/06/10 00:00:00+00,32,COLISION LATERAL,COLISION,URBANO,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1,13:10:00
