X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7802564.22651207,-2306147.72038725,53,1505476,-20.279303,-70.091627,2023/01/16 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SANTA INES, ,- SANTA INES,4123,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807605.88625009,-2297326.41298404,54,1503789,-20.204954,-70.136917,2023/01/16 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,OFICINA SALITRERA VICTORIA,COLON,COLON - OFICINA SALITRERA VICTORIA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809558.98671606,-2298648.94273327,55,1504080,-20.216103,-70.154462,2023/01/17 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,GRUMETE BOLADOS,PEDRO LAGOS,GRUMETE BOLADOS - PEDRO LAGOS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803137.85584812,-2302003.6753252,56,1505487,-20.24438,-70.09678,2023/01/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALITRERA DOMEIKO, ,- SALITRERA DOMEIKO,2219,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807466.95952558,-2300380.98437339,57,1504139,-20.230703,-70.135669,2023/01/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ELIAS LAFERTE,MARGARITA NARANJO,ELIAS LAFERTE - MARGARITA NARANJO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808258.10714665,-2300255.10929278,58,1504179,-20.229642,-70.142776,2023/01/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,21 DE MAYO,DIEGO PORTALES,21 DE MAYO - DIEGO PORTALES,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807466.95952558,-2300380.98437339,59,1504375,-20.230703,-70.135669,2023/01/18 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,ELIAS LAFERTE,MARGARITA NARANJO,ELIAS LAFERTE - MARGARITA NARANJO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7808627.91049506,-2299876.89602806,60,1504569,-20.226454,-70.146098,2023/01/19 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,JOSE MIGUEL CARRERA,JUAN MARTINEZ,JOSE MIGUEL CARRERA - JUAN MARTINEZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7809099.45985807,-2301208.98145691,61,1504568,-20.237682,-70.150334,2023/01/19 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAPITAN ROBERTO PEREZ, ,- CAPITAN ROBERTO PEREZ,808,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809238.16394359,-2299388.83679336,62,1504566,-20.22234,-70.15158,2023/01/19 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JOSE JOAQUIN PEREZ,PATRICIO LYNCH,JOSE JOAQUIN PEREZ - PATRICIO LYNCH,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809234.82435887,-2299019.77577878,63,1504605,-20.219229,-70.15155,2023/01/19 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,PATRICIO LYNCH,MANUEL BULNES,MANUEL BULNES - PATRICIO LYNCH,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7809613.42194706,-2298878.25096379,64,1504622,-20.218036,-70.154951,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,COSTANERA,EL MORRO,COSTANERA - EL MORRO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7809375.19823676,-2298302.19803669,65,1504612,-20.21318,-70.152811,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ANIBAL PINTO,SERRANO,ANIBAL PINTO - SERRANO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808178.17975226,-2297973.72779883,66,1504848,-20.210411,-70.142058,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA CURVA VERTICAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MOISES GONZALEZ,VIDELA,MOISES GONZALEZ - VIDELA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803777.38632273,-2308119.02936299,67,1505634,-20.295913,-70.102525,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS AMERICAS,UNION EUROPEA,LAS AMERICAS - UNION EUROPEA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7806576.96019669,-2307646.77421225,68,1505355,-20.291934,-70.127674,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,VIA UNO,ARTURO PRAT - VIA UNO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808180.85142004,-2298983.59372365,69,1504615,-20.218924,-70.142082,2023/01/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,21 DE MAYO,BERNARDO O'HIGGINS,21 DE MAYO - BERNARDO O'HIGGINS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803193.40427403,-2305559.57301983,70,1506021,-20.274347,-70.097279,2023/01/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,LOS CONDORES,CERRO TARAPACA,CERRO TARAPACA - LOS CONDORES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7805971.0482083,-2304438.86964523,71,1504596,-20.264903,-70.122231,2023/01/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA CURVA VERTICAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PRESIDENTE MANUEL BALMACEDA, ,- PRESIDENTE MANUEL BALMACEDA,2754,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806261.48075978,-2305635.64186928,72,1504602,-20.274988,-70.12484,2023/01/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,HECHO DELICTUAL,OTRAS CAUSAS,CALLE DOS, ,- CALLE DOS,4576,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806218.9567143,-2305935.29211162,73,1504611,-20.277513,-70.124458,2023/01/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,2 ORIENTE, ,- 2 ORIENTE,4713,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7808340.48356984,-2298547.75381997,74,1504634,-20.21525,-70.143516,2023/01/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,ERRAZURIZ,THOMPSON,ERRAZURIZ - THOMPSON,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808346.16086387,-2298436.48224388,75,1504628,-20.214312,-70.143567,2023/01/22 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ERRAZURIZ, ,- ERRAZURIZ,575,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806625.49549468,-2301674.18999865,76,1504829,-20.241603,-70.12811,2023/01/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,PRIMERAS PIEDRAS,LA TIRANA - PRIMERAS PIEDRAS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7806576.96019669,-2307646.77421225,77,1504838,-20.291934,-70.127674,2023/01/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,VIA UNO,ARTURO PRAT - VIA UNO,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7806751.39783876,-2297672.78349091,78,1504877,-20.207874,-70.129241,2023/01/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,MANZANA 20,PUERTA 13,MANZANA 20 - PUERTA 13,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807214.93219843,-2302060.98288098,79,1506966,-20.244863,-70.133405,2023/01/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALVADOR ALLENDE,MANUEL CASTRO RAMOS,MANUEL CASTRO RAMOS - SALVADOR ALLENDE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806758.52228617,-2302002.01423928,80,1505376,-20.244366,-70.129305,2023/01/24 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,CASTRO RAMOS,CERRO DRAGON,CASTRO RAMOS - CERRO DRAGON,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806319.14425601,-2304864.88078572,81,1505120,-20.268493,-70.125358,2023/01/24 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LA TIRANA,QUEBRADA BLANCA,LA TIRANA - QUEBRADA BLANCA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807191.77774434,-2303080.80241684,82,1505353,-20.253458,-70.133197,2023/01/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,FRANCISCO VERGARA,MANUEL JESUS SILVA,FRANCISCO VERGARA - MANUEL JESUS SILVA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7808367.42288661,-2298716.91637104,83,1505414,-20.216676,-70.143758,2023/01/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ERRAZURIZ, ,- ERRAZURIZ,857,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806629.61431584,-2304236.66613526,84,1505361,-20.263199,-70.128147,2023/01/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FRANCISCO BILBAO,DOCTOR JUAN NOE,DOCTOR JUAN NOE - FRANCISCO BILBAO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7807773.19944475,-2300163.16526688,85,1506209,-20.228867,-70.13842,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,ARTURO PEREZ CANTO,HERNAN FUENZALIDA,ARTURO PEREZ CANTO - HERNAN FUENZALIDA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808013.98350334,-2301964.40254825,86,1506241,-20.244049,-70.140583,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,ROTONDA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,TADEO HAENKE,ARTURO PRAT - TADEO HAENKE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7804070.71318097,-2306088.73865924,87,1507011,-20.278806,-70.10516,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SAN DONATO,SANTA ROSA,SAN DONATO - SANTA ROSA,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7807101.49763731,-2303848.99695225,88,1505582,-20.259932,-70.132386,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,ARTURO PRAT,CAMINO A LA PLAYA,ARTURO PRAT - CAMINO A LA PLAYA,0,BIDIRECCIONAL,TIERRA,REGULAR, ,DESPEJADO,0,0,0,0,0
-7802781.96743606,-2306086.72117893,89,1506994,-20.278789,-70.093583,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,SANTA PAULA,SANTA TERESA,SANTA PAULA - SANTA TERESA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808041.47941757,-2301571.79802672,90,1505572,-20.24074,-70.14083,2023/01/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,GENARO GALLO,PEDRO AGUIRRE CERDA,GENARO GALLO - PEDRO AGUIRRE CERDA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809279.79743315,-2301049.76205079,91,1506224,-20.23634,-70.151954,2023/01/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAPITAN ROBERTO PEREZ, ,- CAPITAN ROBERTO PEREZ,2777,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806514.17600388,-2302721.99036482,92,1506264,-20.250434,-70.12711,2023/01/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LA TIRANA, ,- LA TIRANA,3242,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808406.71866686,-2301275.54079648,93,1506554,-20.238243,-70.144111,2023/01/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,FALLAS MECANICAS FRENOS,FALLAS MECANICAS,TADEO HAENKE,HEROES DE LA CONCEPCION,HEROES DE LA CONCEPCION - TADEO HAENKE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,11,0,0,11
-7808841.19863943,-2299984.26130153,94,1506236,-20.227359,-70.148014,2023/01/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,TOMAS BONILLA,ARTURO PRAT - TOMAS BONILLA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808634.81230349,-2298250.00302545,95,1506316,-20.21274,-70.14616,2023/01/28 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,AMUNATEGUI,SAN MARTIN,AMUNATEGUI - SAN MARTIN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7808248.86762891,-2300849.01942361,96,1506625,-20.234648,-70.142693,2023/01/28 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE LADO/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,LOS LILENES,HEROES DE LA CONCEPCION - LOS LILENES,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803777.38632273,-2308119.02936299,97,1507201,-20.295913,-70.102525,2023/01/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LAS AMERICAS,UNION EUROPEA,LAS AMERICAS - UNION EUROPEA,0,BIDIRECCIONAL,TIERRA,MALO, ,DESPEJADO,0,1,0,0,1
-7806701.19274842,-2303021.83051181,98,1506957,-20.252961,-70.12879,2023/01/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,ROTONDA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,ARTURO PRAT,RAMON PEREZ OPAZO,ARTURO PRAT - RAMON PEREZ OPAZO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803621.31639664,-2305041.814772,99,1507200,-20.269984,-70.101123,2023/01/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,RAMON PEREZ OPAZO,LA PAMPA,LA PAMPA - RAMON PEREZ OPAZO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808202.00212329,-2300712.5821241,100,1506663,-20.233498,-70.142272,2023/01/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,FALLAS MECANICAS FRENOS,FALLAS MECANICAS,HEROES DE LA CONCEPCION,LAS ACHIRAS,HEROES DE LA CONCEPCION - LAS ACHIRAS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806748.503532,-2301675.02052682,101,1506682,-20.24161,-70.129215,2023/01/29 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PRIMERAS PIEDRAS,CERRO DRAGON,CERRO DRAGON - PRIMERAS PIEDRAS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808189.53434032,-2299217.05819942,102,1506343,-20.220892,-70.14216,2023/01/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,21 DE MAYO,ORELLA,21 DE MAYO - ORELLA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807668.6704429,-2301534.54315138,103,1506974,-20.240426,-70.137481,2023/01/31 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,PEDRO PRADO VIEJO,PEDRO GAMBONI,PEDRO GAMBONI - PEDRO PRADO VIEJO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
